shot07481_85,bow_tie,0.3686
shot07481_76,bow_tie,0.8082
shot07481_59,pajama,0.282
shot07481_94,bow_tie,0.7486
shot07481_32,bow_tie,0.8449
shot07481_78,bow_tie,0.8099
shot07481_55,pajama,0.202
shot07481_77,bow_tie,0.7916
shot07481_93,bow_tie,0.8299
shot07481_96,bow_tie,0.844
shot07481_97,bow_tie,0.7612
shot07481_50,bow_tie,0.7055
shot07481_68,pajama,0.2549
shot07481_57,pajama,0.2136
shot07481_80,bow_tie,0.8543
shot07481_35,bow_tie,0.7249
shot07481_25,pajama,0.4449
shot07481_72,pajama,0.2145
shot07481_39,pajama,0.2041
shot07481_47,bow_tie,0.8139
shot07481_81,bow_tie,0.6192
shot07481_91,bow_tie,0.8152
shot07481_64,pajama,0.2577
shot07481_28,bow_tie,0.7519
shot07481_7,bow_tie,0.6021
shot07481_89,bow_tie,0.6684
shot07481_87,bow_tie,0.7996
shot07481_46,bow_tie,0.4462
shot07481_88,bow_tie,0.7438
shot07481_6,bow_tie,0.6
shot07481_36,bow_tie,0.8017
shot07481_56,pajama,0.2151
shot07481_43,bow_tie,0.7769
shot07481_31,bow_tie,0.7067
shot07481_19,bow_tie,0.2198
shot07481_84,bow_tie,0.7527
shot07481_29,bow_tie,0.8128
shot07481_40,pajama,0.2878
shot07481_83,bow_tie,0.8134
shot07481_98,bow_tie,0.6858
shot07481_44,bow_tie,0.7783
shot07481_49,bow_tie,0.7429
shot07481_79,bow_tie,0.8277
shot07481_67,pajama,0.2176
shot07481_13,pajama,0.2137
shot07481_21,bow_tie,0.2662
shot07481_45,bow_tie,0.6134
shot07481_5,bow_tie,0.5141
shot07481_92,bow_tie,0.787
shot07481_24,pajama,0.4289
shot07481_51,bow_tie,0.6301
shot07481_30,bow_tie,0.7326
shot07481_22,bow_tie,0.2844
shot07481_26,pajama,0.5499
shot07481_61,pajama,0.3116
shot07481_82,bow_tie,0.8478
shot07481_4,bow_tie,0.4726
shot07481_42,bow_tie,0.7723
shot07481_14,pajama,0.243
shot07481_86,bow_tie,0.6448
shot07481_8,bow_tie,0.3937
shot07481_33,bow_tie,0.7504
