shot07480_72,palace,0.2328
shot07480_9,palace,0.2762
shot07480_69,fountain,0.9336
shot07480_101,canoe,0.5901
shot07480_101,paddle,0.2469
shot07480_85,pedestal,0.7666
shot07480_12,bell_cote,0.2061
shot07480_102,fountain,0.4736
shot07480_103,fountain,0.4355
shot07480_36,dome,0.2331
shot07480_36,monastery,0.4135
shot07480_30,palace,0.6795
shot07480_13,palace,0.859
shot07480_23,bearskin,0.3644
shot07480_58,toyshop,0.2228
shot07480_28,palace,0.6616
shot07480_79,pedestal,0.7718
shot07480_83,pedestal,0.7621
shot07480_42,altar,0.25
shot07480_42,carousel,0.2234
shot07480_107,pedestal,0.4269
shot07480_3,monastery,0.7184
shot07480_27,palace,0.654
shot07480_55,crutch,0.4367
shot07480_39,church,0.3621
shot07480_39,vault,0.3159
shot07480_63,monastery,0.3106
shot07480_63,palace,0.2157
shot07480_14,palace,0.2644
shot07480_14,pedestal,0.2639
shot07480_33,bell_cote,0.2131
shot07480_33,palace,0.4171
shot07480_113,canoe,0.2948
shot07480_113,lakeside,0.2738
shot07480_77,pedestal,0.7802
shot07480_93,obelisk,0.4114
shot07480_65,trench_coat,0.4043
shot07480_62,fountain,0.9911
shot07480_84,pedestal,0.7639
shot07480_67,palace,0.2612
shot07480_44,triumphal_arch,0.2259
shot07480_100,gondola,0.27
shot07480_7,torch,0.2241
shot07480_111,pedestal,0.6196
shot07480_1,monastery,0.5354
shot07480_97,fountain,0.9167
shot07480_32,palace,0.6732
shot07480_90,triumphal_arch,0.9279
shot07480_26,palace,0.9355
shot07480_38,organ,0.3224
shot07480_38,vault,0.3435
shot07480_112,pedestal,0.5056
shot07480_99,palace,0.6879
shot07480_43,altar,0.8154
shot07480_29,palace,0.6616
shot07480_81,pedestal,0.7737
shot07480_15,pedestal,0.9682
shot07480_86,solar_dish,0.2061
shot07480_78,pedestal,0.7771
shot07480_4,bell_cote,0.6039
shot07480_94,castle,0.7237
shot07480_31,palace,0.6707
shot07480_35,bell_cote,0.4523
shot07480_76,mosque,0.228
shot07480_52,palace,0.9148
shot07480_104,canoe,0.7793
shot07480_70,palace,0.7855
shot07480_17,palace,0.9776
shot07480_88,bannister,0.3326
shot07480_11,monastery,0.3164
shot07480_11,palace,0.2141
shot07480_109,boathouse,0.314
shot07480_109,dock,0.3672
shot07480_53,palace,0.8992
shot07480_61,traffic_light,0.3788
shot07480_71,palace,0.3779
shot07480_95,fountain,0.8843
shot07480_34,palace,0.2787
shot07480_34,triumphal_arch,0.2229
shot07480_25,bearskin,0.3033
shot07480_25,military_uniform,0.444
shot07480_2,monastery,0.711
shot07480_82,pedestal,0.7669
shot07480_46,dome,0.2086
shot07480_46,stupa,0.3617
shot07480_66,obelisk,0.6506
shot07480_18,bearskin,0.617
shot07480_50,palace,0.7388
shot07480_20,military_uniform,0.7543
shot07480_80,pedestal,0.7734
shot07480_8,palace,0.3564
shot07480_64,monastery,0.4341
shot07480_6,bell_cote,0.302
shot07480_6,monastery,0.3284
shot07480_98,lakeside,0.448
shot07480_96,pedestal,0.879
shot07480_51,triumphal_arch,0.5847
