shot07487_11,spaghetti_squash,0.3099
shot07487_11,carbonara,0.4751
shot07487_48,meat_loaf,0.3887
shot07487_71,suit,0.3294
shot07487_99,lab_coat,0.5163
shot07487_46,meat_loaf,0.4039
shot07487_69,jean,0.3489
shot07487_13,carbonara,0.892
shot07487_116,seat_belt,0.2286
shot07487_70,Windsor_tie,0.6318
shot07487_45,frying_pan,0.2483
shot07487_74,golfcart,0.4221
shot07487_94,lab_coat,0.9934
shot07487_17,burrito,0.8606
shot07487_10,spaghetti_squash,0.6021
shot07487_10,carbonara,0.2186
shot07487_108,rain_barrel,0.33
shot07487_54,car_mirror,0.3365
shot07487_4,strawberry,0.2687
shot07487_44,dough,0.8052
shot07487_82,lab_coat,0.44
shot07487_58,dining_table,0.2426
shot07487_58,restaurant,0.2807
shot07487_68,Windsor_tie,0.8747
shot07487_127,limousine,0.3963
shot07487_97,Band_Aid,0.5124
shot07487_115,seat_belt,0.6755
shot07487_72,suit,0.5953
shot07487_95,lab_coat,0.8239
shot07487_47,dough,0.2006
shot07487_100,lab_coat,0.8873
shot07487_18,meat_loaf,0.7427
shot07487_114,seat_belt,0.2574
shot07487_114,groom,0.2095
shot07487_7,hot_pot,0.6894
shot07487_128,limousine,0.2527
shot07487_128,minivan,0.366
shot07487_124,car_mirror,0.4693
shot07487_113,limousine,0.5538
shot07487_65,Windsor_tie,0.206
shot07487_6,hot_pot,0.5636
shot07487_79,sliding_door,0.2505
shot07487_111,beach_wagon,0.3557
shot07487_96,lab_coat,0.962
shot07487_93,lab_coat,0.4044
shot07487_84,Windsor_tie,0.3443
shot07487_80,gas_pump,0.2504
shot07487_98,Band_Aid,0.6484
shot07487_92,guillotine,0.4334
shot07487_129,envelope,0.4424
shot07487_106,minivan,0.506
shot07487_104,suit,0.4592
shot07487_112,minivan,0.4988
shot07487_78,suit,0.2345
shot07487_78,Windsor_tie,0.3612
shot07487_66,Windsor_tie,0.483
shot07487_67,lab_coat,0.7345
shot07487_103,suit,0.4722
shot07487_123,aircraft_carrier,0.2983
shot07487_125,car_mirror,0.2642
shot07487_14,bottlecap,0.3254
shot07487_14,pill_bottle,0.3601
