shot07479_198,lab_coat,0.3616
shot07479_37,palace,0.7027
shot07479_34,lab_coat,0.6173
shot07479_345,web_site,0.6077
shot07479_276,torch,0.211
shot07479_293,thatch,0.9281
shot07479_132,snowplow,0.2698
shot07479_42,lipstick,0.3037
shot07479_311,syringe,0.7676
shot07479_225,garbage_truck,0.7775
shot07479_251,lab_coat,0.2067
shot07479_44,green_mamba,0.2515
shot07479_98,ballpoint,0.6112
shot07479_230,lab_coat,0.3654
shot07479_63,stretcher,0.2198
shot07479_238,quilt,0.2069
shot07479_215,jeep,0.3513
shot07479_215,minibus,0.3253
shot07479_312,potter's_wheel,0.2911
shot07479_260,fountain_pen,0.6363
shot07479_75,mobile_home,0.3458
shot07479_83,milk_can,0.2377
shot07479_241,lab_coat,0.3413
shot07479_151,sarong,0.2727
shot07479_271,Band_Aid,0.3664
shot07479_58,cinema,0.2401
shot07479_40,cash_machine,0.8092
shot07479_255,corn,0.4386
shot07479_255,ear,0.3224
shot07479_74,ox,0.2179
shot07479_74,water_buffalo,0.4078
shot07479_74,oxcart,0.3025
shot07479_19,chain_saw,0.3108
shot07479_298,barbershop,0.2799
shot07479_308,thatch,0.3294
shot07479_99,cash_machine,0.5692
shot07479_282,dock,0.213
shot07479_307,thatch,0.9071
shot07479_80,prison,0.2888
shot07479_240,corn,0.2854
shot07479_240,ear,0.4836
shot07479_90,thatch,0.8119
shot07479_114,jinrikisha,0.3447
shot07479_344,web_site,0.6877
shot07479_53,lab_coat,0.4418
shot07479_53,stethoscope,0.4866
shot07479_152,broom,0.2021
shot07479_152,lumbermill,0.2342
shot07479_247,water_buffalo,0.6661
shot07479_135,dam,0.2535
shot07479_343,lakeside,0.2742
shot07479_245,syringe,0.2811
shot07479_342,syringe,0.4788
shot07479_234,ballplayer,0.2935
shot07479_45,ox,0.2645
shot07479_45,oxcart,0.2469
shot07479_283,yawl,0.2118
shot07479_55,barbershop,0.3683
shot07479_280,lumbermill,0.2734
shot07479_102,cash_machine,0.4303
shot07479_162,thatch,0.7204
shot07479_183,stretcher,0.2736
shot07479_200,bow,0.2064
shot07479_11,syringe,0.6897
shot07479_229,lab_coat,0.7782
shot07479_148,jinrikisha,0.4766
shot07479_71,grocery_store,0.7734
shot07479_59,cinema,0.3397
shot07479_96,oxcart,0.2975
shot07479_96,thresher,0.2145
shot07479_31,torch,0.4565
shot07479_291,water_buffalo,0.4008
shot07479_249,French_loaf,0.408
shot07479_57,cinema,0.2116
shot07479_106,trench_coat,0.3537
shot07479_244,lab_coat,0.4506
shot07479_179,moving_van,0.2886
shot07479_292,thatch,0.6098
shot07479_340,thatch,0.6744
shot07479_110,swimming_trunks,0.2017
shot07479_331,bow_tie,0.2154
shot07479_66,minibus,0.6049
shot07479_130,garbage_truck,0.2141
shot07479_24,ox,0.2009
shot07479_24,water_buffalo,0.5218
shot07479_143,caldron,0.4291
shot07479_155,lab_coat,0.6889
shot07479_222,moving_van,0.319
shot07479_223,garbage_truck,0.6359
shot07479_191,lab_coat,0.6556
shot07479_306,thatch,0.2115
shot07479_68,street_sign,0.2785
shot07479_313,crossword_puzzle,0.8151
shot07479_78,moped,0.2356
shot07479_78,motor_scooter,0.6265
shot07479_194,stretcher,0.4617
shot07479_213,parallel_bars,0.2154
shot07479_332,vestment,0.2957
shot07479_327,potter's_wheel,0.3193
shot07479_295,prison,0.5012
shot07479_158,jean,0.2446
shot07479_300,Band_Aid,0.2549
shot07479_300,mousetrap,0.2943
shot07479_290,oxcart,0.3159
shot07479_85,plow,0.8926
shot07479_185,cinema,0.2228
shot07479_127,bell_cote,0.4875
shot07479_214,limousine,0.2193
shot07479_49,butcher_shop,0.2756
shot07479_176,torch,0.2061
shot07479_20,mobile_home,0.228
shot07479_13,stretcher,0.2052
shot07479_224,lumbermill,0.4498
shot07479_60,minivan,0.2135
shot07479_60,moving_van,0.2713
shot07479_252,minibus,0.5623
