shot07486_76,bell_cote,0.2328
shot07486_76,monastery,0.3737
shot07486_14,book_jacket,0.2523
shot07486_30,lab_coat,0.4218
shot07486_77,mortarboard,0.3422
shot07486_77,groom,0.2513
shot07486_34,castle,0.6164
shot07486_63,Windsor_tie,0.4731
shot07486_26,head_cabbage,0.3598
shot07486_50,groom,0.5043
shot07486_51,vacuum,0.2562
shot07486_28,monastery,0.3556
shot07486_28,palace,0.2083
shot07486_94,gown,0.2774
shot07486_27,head_cabbage,0.2125
shot07486_102,bow_tie,0.2609
shot07486_47,brassiere,0.3034
shot07486_60,groom,0.3383
shot07486_15,suit,0.3192
shot07486_15,groom,0.26
shot07486_46,groom,0.4091
shot07486_45,groom,0.7072
shot07486_118,groom,0.7392
shot07486_44,groom,0.3612
shot07486_117,groom,0.2143
shot07486_21,groom,0.3623
shot07486_22,groom,0.4244
shot07486_32,four-poster,0.2209
shot07486_96,groom,0.2185
shot07486_80,lipstick,0.351
shot07486_80,ice_lolly,0.3586
shot07486_7,Band_Aid,0.702
shot07486_39,envelope,0.2741
shot07486_79,lipstick,0.2584
shot07486_103,bow_tie,0.2727
shot07486_103,suit,0.2521
shot07486_101,bow_tie,0.5001
shot07486_12,castle,0.5695
shot07486_83,torch,0.24
shot07486_3,envelope,0.4357
shot07486_56,vault,0.2851
shot07486_59,suit,0.229
shot07486_59,groom,0.3245
shot07486_37,envelope,0.3434
shot07486_104,bow_tie,0.3867
shot07486_74,gown,0.5978
shot07486_78,groom,0.7788
shot07486_67,harp,0.9982
shot07486_75,suit,0.3048
shot07486_75,groom,0.2645
shot07486_20,suit,0.3985
shot07486_20,groom,0.311
shot07486_17,suit,0.2623
shot07486_71,hoopskirt,0.224
shot07486_99,groom,0.7791
shot07486_4,envelope,0.4459
shot07486_73,groom,0.8741
shot07486_11,castle,0.7779
shot07486_65,mortarboard,0.3116
shot07486_113,hair_spray,0.6832
shot07486_113,hand_blower,0.2007
shot07486_70,maypole,0.3721
shot07486_109,lipstick,0.5393
shot07486_57,groom,0.4585
shot07486_111,groom,0.4161
shot07486_53,lab_coat,0.5356
shot07486_53,trench_coat,0.2571
shot07486_24,suit,0.3517
shot07486_24,groom,0.399
