shot07482_29,parachute,0.9482
shot07482_39,airship,0.5883
shot07482_59,hay,0.2232
shot07482_41,parachute,0.9784
shot07482_40,airship,0.2855
shot07482_47,parachute,0.3757
shot07482_37,mountain_bike,0.6881
shot07482_10,restaurant,0.2432
shot07482_21,alp,0.22
shot07482_23,balloon,0.2152
shot07482_5,alp,0.251
shot07482_5,valley,0.3803
shot07482_51,parachute,0.7316
shot07482_13,patio,0.5279
shot07482_32,lakeside,0.2397
shot07482_24,parachute,0.8291
shot07482_22,parachute,0.6936
shot07482_45,castle,0.2734
shot07482_48,pole,0.2009
shot07482_42,volcano,0.6864
shot07482_61,balloon,0.2496
shot07482_35,valley,0.2337
shot07482_63,parachute,0.3002
shot07482_17,alp,0.2419
shot07482_44,seashore,0.2171
shot07482_4,alp,0.3598
shot07482_9,restaurant,0.365
shot07482_30,parachute,0.2971
shot07482_19,alp,0.2764
shot07482_2,promontory,0.2989
shot07482_28,parachute,0.2823
