shot07485_102,torch,0.6769
shot07485_18,sunglass,0.6279
shot07485_18,sunglasses,0.3674
shot07485_17,lab_coat,0.2147
shot07485_17,sunglass,0.2379
shot07485_4,rugby_ball,0.327
shot07485_30,sandbar,0.2348
shot07485_92,stage,0.2946
shot07485_131,meat_loaf,0.3425
shot07485_35,hot_pot,0.205
shot07485_29,moped,0.2425
shot07485_29,motor_scooter,0.4934
shot07485_110,bulletproof_vest,0.2858
shot07485_37,acorn_squash,0.2233
shot07485_25,motor_scooter,0.8277
shot07485_129,hot_pot,0.2446
shot07485_32,ping-pong_ball,0.4995
shot07485_103,red_wine,0.534
shot07485_73,shower_cap,0.2002
shot07485_7,sandbar,0.5059
shot07485_121,apiary,0.2089
shot07485_53,killer_whale,0.2394
shot07485_115,motor_scooter,0.2438
shot07485_56,scuba_diver,0.5619
shot07485_130,pizza,0.3033
shot07485_85,lab_coat,0.2446
shot07485_55,scuba_diver,0.5923
shot07485_57,scuba_diver,0.2412
shot07485_6,sliding_door,0.2423
shot07485_116,wok,0.222
shot07485_116,hot_pot,0.2261
shot07485_49,plate,0.3033
shot07485_70,sunglass,0.2016
shot07485_70,sunglasses,0.2456
shot07485_1,sliding_door,0.2852
shot07485_137,sandbar,0.2801
shot07485_94,lighter,0.5738
shot07485_8,sandbar,0.2707
shot07485_33,sunglass,0.205
shot07485_42,cowboy_hat,0.4956
shot07485_42,sombrero,0.3523
shot07485_119,potter's_wheel,0.5012
shot07485_72,sunglass,0.387
shot07485_97,wig,0.3126
shot07485_124,hot_pot,0.5762
shot07485_24,moped,0.2537
shot07485_24,motor_scooter,0.6303
shot07485_54,sea_lion,0.2704
shot07485_54,snorkel,0.3271
shot07485_84,candle,0.5144
shot07485_84,torch,0.2548
shot07485_113,motor_scooter,0.794
shot07485_23,moped,0.2052
shot07485_23,motor_scooter,0.723
shot07485_91,torch,0.8919
shot07485_39,restaurant,0.5913
shot07485_52,promontory,0.4735
shot07485_93,torch,0.2268
shot07485_122,hot_pot,0.5358
shot07485_77,pop_bottle,0.266
shot07485_38,butcher_shop,0.2437
shot07485_38,grocery_store,0.4093
shot07485_9,sandbar,0.2899
shot07485_9,seashore,0.2154
shot07485_120,French_loaf,0.2801
shot07485_120,meat_loaf,0.3404
