shot07477_51,revolver,0.9579
shot07477_87,bow,0.278
shot07477_87,torch,0.2334
shot07477_78,mobile_home,0.2296
shot07477_10,geyser,0.2713
shot07477_64,fountain,0.4452
shot07477_6,digital_clock,0.3189
shot07477_100,nematode,0.3628
shot07477_32,picket_fence,0.2344
shot07477_53,flagpole,0.275
shot07477_75,mobile_home,0.2082
shot07477_99,bubble,0.2905
shot07477_81,bow,0.2219
shot07477_8,nematode,0.7587
shot07477_18,worm_fence,0.2402
shot07477_52,horizontal_bar,0.2193
shot07477_1,menu,0.2859
shot07477_27,kimono,0.2242
